AREA_PERIL_ID,PERIL_ID,COVERAGE_TYPE,LAT1,LON1,LAT2,LON2,LAT3,LON3,LAT4,LON4
12819,QEQ,1,17.4708333333,-71.5958333333,17.5041666667,-71.5958333333,17.4708333333,-71.5625,17.5041666667,-71.5625
12820,QEQ,1,17.5041666667,-71.5958333333,17.5375,-71.5958333333,17.5041666667,-71.5625,17.5375,-71.5625
12821,QEQ,1,17.5375,-71.5958333333,17.5708333333,-71.5958333333,17.5375,-71.5625,17.5708333333,-71.5625
12822,QEQ,1,17.5708333333,-71.5958333333,17.6041666667,-71.5958333333,17.5708333333,-71.5625,17.6041666667,-71.5625
12823,QEQ,1,17.6041666667,-71.5958333333,17.6375,-71.5958333333,17.6041666667,-71.5625,17.6375,-71.5625
12824,QEQ,1,17.6375,-71.5958333333,17.6708333333,-71.5958333333,17.6375,-71.5625,17.6708333333,-71.5625
12825,QEQ,1,17.6708333333,-71.5958333333,17.7041666667,-71.5958333333,17.6708333333,-71.5625,17.7041666667,-71.5625
12826,QEQ,1,17.7041666667,-71.5958333333,17.7375,-71.5958333333,17.7041666667,-71.5625,17.7375,-71.5625
12827,QEQ,1,17.7375,-71.5958333333,17.7708333333,-71.5958333333,17.7375,-71.5625,17.7708333333,-71.5625
12828,QEQ,1,17.7708333333,-71.5958333333,17.8041666667,-71.5958333333,17.7708333333,-71.5625,17.8041666667,-71.5625
12829,QEQ,1,17.8041666667,-71.5958333333,17.8375,-71.5958333333,17.8041666667,-71.5625,17.8375,-71.5625
12830,QEQ,1,17.8375,-71.5958333333,17.8708333333,-71.5958333333,17.8375,-71.5625,17.8708333333,-71.5625
12831,QEQ,1,17.8708333333,-71.5958333333,17.9041666667,-71.5958333333,17.8708333333,-71.5625,17.9041666667,-71.5625
12832,QEQ,1,17.9041666667,-71.5958333333,17.9375,-71.5958333333,17.9041666667,-71.5625,17.9375,-71.5625
12833,QEQ,1,17.9375,-71.5958333333,17.9708333333,-71.5958333333,17.9375,-71.5625,17.9708333333,-71.5625
12834,QEQ,1,17.9708333333,-71.5958333333,18.0041666667,-71.5958333333,17.9708333333,-71.5625,18.0041666667,-71.5625
12835,QEQ,1,18.0041666667,-71.5958333333,18.0375,-71.5958333333,18.0041666667,-71.5625,18.0375,-71.5625
12836,QEQ,1,18.0375,-71.5958333333,18.0708333333,-71.5958333333,18.0375,-71.5625,18.0708333333,-71.5625
12837,QEQ,1,18.0708333333,-71.5958333333,18.1041666667,-71.5958333333,18.0708333333,-71.5625,18.1041666667,-71.5625
12838,QEQ,1,18.1041666667,-71.5958333333,18.1375,-71.5958333333,18.1041666667,-71.5625,18.1375,-71.5625
12839,QEQ,1,18.1375,-71.5958333333,18.1708333333,-71.5958333333,18.1375,-71.5625,18.1708333333,-71.5625
12840,QEQ,1,18.1708333333,-71.5958333333,18.2041666667,-71.5958333333,18.1708333333,-71.5625,18.2041666667,-71.5625
12841,QEQ,1,18.2041666667,-71.5958333333,18.2375,-71.5958333333,18.2041666667,-71.5625,18.2375,-71.5625
12842,QEQ,1,18.2375,-71.5958333333,18.2708333333,-71.5958333333,18.2375,-71.5625,18.2708333333,-71.5625
12843,QEQ,1,18.2708333333,-71.5958333333,18.3041666667,-71.5958333333,18.2708333333,-71.5625,18.3041666667,-71.5625
12844,QEQ,1,18.3041666667,-71.5958333333,18.3375,-71.5958333333,18.3041666667,-71.5625,18.3375,-71.5625
12845,QEQ,1,18.3375,-71.5958333333,18.3708333333,-71.5958333333,18.3375,-71.5625,18.3708333333,-71.5625
12846,QEQ,1,18.3708333333,-71.5958333333,18.4041666667,-71.5958333333,18.3708333333,-71.5625,18.4041666667,-71.5625
12847,QEQ,1,18.4041666667,-71.5958333333,18.4375,-71.5958333333,18.4041666667,-71.5625,18.4375,-71.5625
12848,QEQ,1,18.4375,-71.5958333333,18.4708333333,-71.5958333333,18.4375,-71.5625,18.4708333333,-71.5625
12849,QEQ,1,18.4708333333,-71.5958333333,18.5041666667,-71.5958333333,18.4708333333,-71.5625,18.5041666667,-71.5625
12850,QEQ,1,18.5041666667,-71.5958333333,18.5375,-71.5958333333,18.5041666667,-71.5625,18.5375,-71.5625
12851,QEQ,1,18.5375,-71.5958333333,18.5708333333,-71.5958333333,18.5375,-71.5625,18.5708333333,-71.5625
12852,QEQ,1,18.5708333333,-71.5958333333,18.6041666667,-71.5958333333,18.5708333333,-71.5625,18.6041666667,-71.5625
12853,QEQ,1,18.6041666667,-71.5958333333,18.6375,-71.5958333333,18.6041666667,-71.5625,18.6375,-71.5625
12854,QEQ,1,18.6375,-71.5958333333,18.6708333333,-71.5958333333,18.6375,-71.5625,18.6708333333,-71.5625
12855,QEQ,1,18.6708333333,-71.5958333333,18.7041666667,-71.5958333333,18.6708333333,-71.5625,18.7041666667,-71.5625
12856,QEQ,1,18.7041666667,-71.5958333333,18.7375,-71.5958333333,18.7041666667,-71.5625,18.7375,-71.5625
12857,QEQ,1,18.7375,-71.5958333333,18.7708333333,-71.5958333333,18.7375,-71.5625,18.7708333333,-71.5625
12858,QEQ,1,18.7708333333,-71.5958333333,18.8041666667,-71.5958333333,18.7708333333,-71.5625,18.8041666667,-71.5625
12859,QEQ,1,18.8041666667,-71.5958333333,18.8375,-71.5958333333,18.8041666667,-71.5625,18.8375,-71.5625
12860,QEQ,1,18.8375,-71.5958333333,18.8708333333,-71.5958333333,18.8375,-71.5625,18.8708333333,-71.5625
12861,QEQ,1,18.8708333333,-71.5958333333,18.9041666667,-71.5958333333,18.8708333333,-71.5625,18.9041666667,-71.5625
12862,QEQ,1,18.9041666667,-71.5958333333,18.9375,-71.5958333333,18.9041666667,-71.5625,18.9375,-71.5625
12863,QEQ,1,18.9375,-71.5958333333,18.9708333333,-71.5958333333,18.9375,-71.5625,18.9708333333,-71.5625
12864,QEQ,1,18.9708333333,-71.5958333333,19.0041666667,-71.5958333333,18.9708333333,-71.5625,19.0041666667,-71.5625
12865,QEQ,1,19.0041666667,-71.5958333333,19.0375,-71.5958333333,19.0041666667,-71.5625,19.0375,-71.5625
12866,QEQ,1,19.0375,-71.5958333333,19.0708333333,-71.5958333333,19.0375,-71.5625,19.0708333333,-71.5625
12867,QEQ,1,19.0708333333,-71.5958333333,19.1041666667,-71.5958333333,19.0708333333,-71.5625,19.1041666667,-71.5625
12868,QEQ,1,19.1041666667,-71.5958333333,19.1375,-71.5958333333,19.1041666667,-71.5625,19.1375,-71.5625
12869,QEQ,1,19.1375,-71.5958333333,19.1708333333,-71.5958333333,19.1375,-71.5625,19.1708333333,-71.5625
12870,QEQ,1,19.1708333333,-71.5958333333,19.2041666667,-71.5958333333,19.1708333333,-71.5625,19.2041666667,-71.5625
12871,QEQ,1,19.2041666667,-71.5958333333,19.2375,-71.5958333333,19.2041666667,-71.5625,19.2375,-71.5625
12872,QEQ,1,19.2375,-71.5958333333,19.2708333333,-71.5958333333,19.2375,-71.5625,19.2708333333,-71.5625
12873,QEQ,1,19.2708333333,-71.5958333333,19.3041666667,-71.5958333333,19.2708333333,-71.5625,19.3041666667,-71.5625
12874,QEQ,1,19.3041666667,-71.5958333333,19.3375,-71.5958333333,19.3041666667,-71.5625,19.3375,-71.5625
12875,QEQ,1,19.3375,-71.5958333333,19.3708333333,-71.5958333333,19.3375,-71.5625,19.3708333333,-71.5625
12876,QEQ,1,19.3708333333,-71.5958333333,19.4041666667,-71.5958333333,19.3708333333,-71.5625,19.4041666667,-71.5625
12877,QEQ,1,19.4041666667,-71.5958333333,19.4375,-71.5958333333,19.4041666667,-71.5625,19.4375,-71.5625
12878,QEQ,1,19.4375,-71.5958333333,19.4708333333,-71.5958333333,19.4375,-71.5625,19.4708333333,-71.5625
12879,QEQ,1,19.4708333333,-71.5958333333,19.5041666667,-71.5958333333,19.4708333333,-71.5625,19.5041666667,-71.5625
12880,QEQ,1,19.5041666667,-71.5958333333,19.5375,-71.5958333333,19.5041666667,-71.5625,19.5375,-71.5625
12881,QEQ,1,19.5375,-71.5958333333,19.5708333333,-71.5958333333,19.5375,-71.5625,19.5708333333,-71.5625
12882,QEQ,1,19.5708333333,-71.5958333333,19.6041666667,-71.5958333333,19.5708333333,-71.5625,19.6041666667,-71.5625
12883,QEQ,1,19.6041666667,-71.5958333333,19.6375,-71.5958333333,19.6041666667,-71.5625,19.6375,-71.5625
12884,QEQ,1,19.6375,-71.5958333333,19.6708333333,-71.5958333333,19.6375,-71.5625,19.6708333333,-71.5625
12885,QEQ,1,19.6708333333,-71.5958333333,19.7041666667,-71.5958333333,19.6708333333,-71.5625,19.7041666667,-71.5625
12886,QEQ,1,19.7041666667,-71.5958333333,19.7375,-71.5958333333,19.7041666667,-71.5625,19.7375,-71.5625
12887,QEQ,1,19.7375,-71.5958333333,19.7708333333,-71.5958333333,19.7375,-71.5625,19.7708333333,-71.5625
12888,QEQ,1,19.7708333333,-71.5958333333,19.8041666667,-71.5958333333,19.7708333333,-71.5625,19.8041666667,-71.5625
12889,QEQ,1,19.8041666667,-71.5958333333,19.8375,-71.5958333333,19.8041666667,-71.5625,19.8375,-71.5625
12890,QEQ,1,19.8375,-71.5958333333,19.8708333333,-71.5958333333,19.8375,-71.5625,19.8708333333,-71.5625
12891,QEQ,1,19.8708333333,-71.5958333333,19.9041666667,-71.5958333333,19.8708333333,-71.5625,19.9041666667,-71.5625
12892,QEQ,1,19.9041666667,-71.5958333333,19.9375,-71.5958333333,19.9041666667,-71.5625,19.9375,-71.5625
12893,QEQ,1,19.9375,-71.5958333333,19.9708333333,-71.5958333333,19.9375,-71.5625,19.9708333333,-71.5625
12894,QEQ,1,17.4375,-71.5625,17.4708333333,-71.5625,17.4375,-71.5291666667,17.4708333333,-71.5291666667
12895,QEQ,1,17.4708333333,-71.5625,17.5041666667,-71.5625,17.4708333333,-71.5291666667,17.5041666667,-71.5291666667
12896,QEQ,1,17.5041666667,-71.5625,17.5375,-71.5625,17.5041666667,-71.5291666667,17.5375,-71.5291666667
12897,QEQ,1,17.5375,-71.5625,17.5708333333,-71.5625,17.5375,-71.5291666667,17.5708333333,-71.5291666667
12898,QEQ,1,17.5708333333,-71.5625,17.6041666667,-71.5625,17.5708333333,-71.5291666667,17.6041666667,-71.5291666667
12899,QEQ,1,17.6041666667,-71.5625,17.6375,-71.5625,17.6041666667,-71.5291666667,17.6375,-71.5291666667
12900,QEQ,1,17.6375,-71.5625,17.6708333333,-71.5625,17.6375,-71.5291666667,17.6708333333,-71.5291666667
12901,QEQ,1,17.6708333333,-71.5625,17.7041666667,-71.5625,17.6708333333,-71.5291666667,17.7041666667,-71.5291666667
12902,QEQ,1,17.7041666667,-71.5625,17.7375,-71.5625,17.7041666667,-71.5291666667,17.7375,-71.5291666667
12903,QEQ,1,17.7375,-71.5625,17.7708333333,-71.5625,17.7375,-71.5291666667,17.7708333333,-71.5291666667
12904,QEQ,1,17.7708333333,-71.5625,17.8041666667,-71.5625,17.7708333333,-71.5291666667,17.8041666667,-71.5291666667
12905,QEQ,1,17.8041666667,-71.5625,17.8375,-71.5625,17.8041666667,-71.5291666667,17.8375,-71.5291666667
12906,QEQ,1,17.8375,-71.5625,17.8708333333,-71.5625,17.8375,-71.5291666667,17.8708333333,-71.5291666667
12907,QEQ,1,17.8708333333,-71.5625,17.9041666667,-71.5625,17.8708333333,-71.5291666667,17.9041666667,-71.5291666667
12908,QEQ,1,17.9041666667,-71.5625,17.9375,-71.5625,17.9041666667,-71.5291666667,17.9375,-71.5291666667
12909,QEQ,1,17.9375,-71.5625,17.9708333333,-71.5625,17.9375,-71.5291666667,17.9708333333,-71.5291666667
12910,QEQ,1,17.9708333333,-71.5625,18.0041666667,-71.5625,17.9708333333,-71.5291666667,18.0041666667,-71.5291666667
12911,QEQ,1,18.0041666667,-71.5625,18.0375,-71.5625,18.0041666667,-71.5291666667,18.0375,-71.5291666667
12912,QEQ,1,18.0375,-71.5625,18.0708333333,-71.5625,18.0375,-71.5291666667,18.0708333333,-71.5291666667
12913,QEQ,1,18.0708333333,-71.5625,18.1041666667,-71.5625,18.0708333333,-71.5291666667,18.1041666667,-71.5291666667
12914,QEQ,1,18.1041666667,-71.5625,18.1375,-71.5625,18.1041666667,-71.5291666667,18.1375,-71.5291666667
12915,QEQ,1,18.1375,-71.5625,18.1708333333,-71.5625,18.1375,-71.5291666667,18.1708333333,-71.5291666667
12916,QEQ,1,18.1708333333,-71.5625,18.2041666667,-71.5625,18.1708333333,-71.5291666667,18.2041666667,-71.5291666667
12917,QEQ,1,18.2041666667,-71.5625,18.2375,-71.5625,18.2041666667,-71.5291666667,18.2375,-71.5291666667
12918,QEQ,1,18.2375,-71.5625,18.2708333333,-71.5625,18.2375,-71.5291666667,18.2708333333,-71.5291666667
12919,QEQ,1,18.2708333333,-71.5625,18.3041666667,-71.5625,18.2708333333,-71.5291666667,18.3041666667,-71.5291666667
12920,QEQ,1,18.3041666667,-71.5625,18.3375,-71.5625,18.3041666667,-71.5291666667,18.3375,-71.5291666667
12921,QEQ,1,18.3375,-71.5625,18.3708333333,-71.5625,18.3375,-71.5291666667,18.3708333333,-71.5291666667
12922,QEQ,1,18.3708333333,-71.5625,18.4041666667,-71.5625,18.3708333333,-71.5291666667,18.4041666667,-71.5291666667
12923,QEQ,1,18.4041666667,-71.5625,18.4375,-71.5625,18.4041666667,-71.5291666667,18.4375,-71.5291666667
12924,QEQ,1,18.4375,-71.5625,18.4708333333,-71.5625,18.4375,-71.5291666667,18.4708333333,-71.5291666667
12925,QEQ,1,18.4708333333,-71.5625,18.5041666667,-71.5625,18.4708333333,-71.5291666667,18.5041666667,-71.5291666667
12926,QEQ,1,18.5041666667,-71.5625,18.5375,-71.5625,18.5041666667,-71.5291666667,18.5375,-71.5291666667
12927,QEQ,1,18.5375,-71.5625,18.5708333333,-71.5625,18.5375,-71.5291666667,18.5708333333,-71.5291666667
12928,QEQ,1,18.5708333333,-71.5625,18.6041666667,-71.5625,18.5708333333,-71.5291666667,18.6041666667,-71.5291666667
12929,QEQ,1,18.6041666667,-71.5625,18.6375,-71.5625,18.6041666667,-71.5291666667,18.6375,-71.5291666667
12930,QEQ,1,18.6375,-71.5625,18.6708333333,-71.5625,18.6375,-71.5291666667,18.6708333333,-71.5291666667
12931,QEQ,1,18.6708333333,-71.5625,18.7041666667,-71.5625,18.6708333333,-71.5291666667,18.7041666667,-71.5291666667
12932,QEQ,1,18.7041666667,-71.5625,18.7375,-71.5625,18.7041666667,-71.5291666667,18.7375,-71.5291666667
12933,QEQ,1,18.7375,-71.5625,18.7708333333,-71.5625,18.7375,-71.5291666667,18.7708333333,-71.5291666667
12934,QEQ,1,18.7708333333,-71.5625,18.8041666667,-71.5625,18.7708333333,-71.5291666667,18.8041666667,-71.5291666667
12935,QEQ,1,18.8041666667,-71.5625,18.8375,-71.5625,18.8041666667,-71.5291666667,18.8375,-71.5291666667
12936,QEQ,1,18.8375,-71.5625,18.8708333333,-71.5625,18.8375,-71.5291666667,18.8708333333,-71.5291666667
12937,QEQ,1,18.8708333333,-71.5625,18.9041666667,-71.5625,18.8708333333,-71.5291666667,18.9041666667,-71.5291666667
12938,QEQ,1,18.9041666667,-71.5625,18.9375,-71.5625,18.9041666667,-71.5291666667,18.9375,-71.5291666667
12939,QEQ,1,18.9375,-71.5625,18.9708333333,-71.5625,18.9375,-71.5291666667,18.9708333333,-71.5291666667
12940,QEQ,1,18.9708333333,-71.5625,19.0041666667,-71.5625,18.9708333333,-71.5291666667,19.0041666667,-71.5291666667
12941,QEQ,1,19.0041666667,-71.5625,19.0375,-71.5625,19.0041666667,-71.5291666667,19.0375,-71.5291666667
12942,QEQ,1,19.0375,-71.5625,19.0708333333,-71.5625,19.0375,-71.5291666667,19.0708333333,-71.5291666667
12943,QEQ,1,19.0708333333,-71.5625,19.1041666667,-71.5625,19.0708333333,-71.5291666667,19.1041666667,-71.5291666667
12944,QEQ,1,19.1041666667,-71.5625,19.1375,-71.5625,19.1041666667,-71.5291666667,19.1375,-71.5291666667
12945,QEQ,1,19.1375,-71.5625,19.1708333333,-71.5625,19.1375,-71.5291666667,19.1708333333,-71.5291666667
12946,QEQ,1,19.1708333333,-71.5625,19.2041666667,-71.5625,19.1708333333,-71.5291666667,19.2041666667,-71.5291666667
12947,QEQ,1,19.2041666667,-71.5625,19.2375,-71.5625,19.2041666667,-71.5291666667,19.2375,-71.5291666667
12948,QEQ,1,19.2375,-71.5625,19.2708333333,-71.5625,19.2375,-71.5291666667,19.2708333333,-71.5291666667
12949,QEQ,1,19.2708333333,-71.5625,19.3041666667,-71.5625,19.2708333333,-71.5291666667,19.3041666667,-71.5291666667
12950,QEQ,1,19.3041666667,-71.5625,19.3375,-71.5625,19.3041666667,-71.5291666667,19.3375,-71.5291666667
12951,QEQ,1,19.3375,-71.5625,19.3708333333,-71.5625,19.3375,-71.5291666667,19.3708333333,-71.5291666667
12952,QEQ,1,19.3708333333,-71.5625,19.4041666667,-71.5625,19.3708333333,-71.5291666667,19.4041666667,-71.5291666667
12953,QEQ,1,19.4041666667,-71.5625,19.4375,-71.5625,19.4041666667,-71.5291666667,19.4375,-71.5291666667
12954,QEQ,1,19.4375,-71.5625,19.4708333333,-71.5625,19.4375,-71.5291666667,19.4708333333,-71.5291666667
12955,QEQ,1,19.4708333333,-71.5625,19.5041666667,-71.5625,19.4708333333,-71.5291666667,19.5041666667,-71.5291666667
12956,QEQ,1,19.5041666667,-71.5625,19.5375,-71.5625,19.5041666667,-71.5291666667,19.5375,-71.5291666667
12957,QEQ,1,19.5375,-71.5625,19.5708333333,-71.5625,19.5375,-71.5291666667,19.5708333333,-71.5291666667
12958,QEQ,1,19.5708333333,-71.5625,19.6041666667,-71.5625,19.5708333333,-71.5291666667,19.6041666667,-71.5291666667
12959,QEQ,1,19.6041666667,-71.5625,19.6375,-71.5625,19.6041666667,-71.5291666667,19.6375,-71.5291666667
12960,QEQ,1,19.6375,-71.5625,19.6708333333,-71.5625,19.6375,-71.5291666667,19.6708333333,-71.5291666667
12961,QEQ,1,19.6708333333,-71.5625,19.7041666667,-71.5625,19.6708333333,-71.5291666667,19.7041666667,-71.5291666667
12962,QEQ,1,19.7041666667,-71.5625,19.7375,-71.5625,19.7041666667,-71.5291666667,19.7375,-71.5291666667
12963,QEQ,1,19.7375,-71.5625,19.7708333333,-71.5625,19.7375,-71.5291666667,19.7708333333,-71.5291666667
12964,QEQ,1,19.7708333333,-71.5625,19.8041666667,-71.5625,19.7708333333,-71.5291666667,19.8041666667,-71.5291666667
12965,QEQ,1,19.8041666667,-71.5625,19.8375,-71.5625,19.8041666667,-71.5291666667,19.8375,-71.5291666667
12966,QEQ,1,19.8375,-71.5625,19.8708333333,-71.5625,19.8375,-71.5291666667,19.8708333333,-71.5291666667
12967,QEQ,1,19.8708333333,-71.5625,19.9041666667,-71.5625,19.8708333333,-71.5291666667,19.9041666667,-71.5291666667
12968,QEQ,1,19.9041666667,-71.5625,19.9375,-71.5625,19.9041666667,-71.5291666667,19.9375,-71.5291666667
12969,QEQ,1,19.9375,-71.5625,19.9708333333,-71.5625,19.9375,-71.5291666667,19.9708333333,-71.5291666667
12970,QEQ,1,17.4375,-71.5291666667,17.4708333333,-71.5291666667,17.4375,-71.4958333333,17.4708333333,-71.4958333333
12971,QEQ,1,17.4708333333,-71.5291666667,17.5041666667,-71.5291666667,17.4708333333,-71.4958333333,17.5041666667,-71.4958333333
12972,QEQ,1,17.5041666667,-71.5291666667,17.5375,-71.5291666667,17.5041666667,-71.4958333333,17.5375,-71.4958333333
12973,QEQ,1,17.5375,-71.5291666667,17.5708333333,-71.5291666667,17.5375,-71.4958333333,17.5708333333,-71.4958333333
12974,QEQ,1,17.5708333333,-71.5291666667,17.6041666667,-71.5291666667,17.5708333333,-71.4958333333,17.6041666667,-71.4958333333
12975,QEQ,1,17.6041666667,-71.5291666667,17.6375,-71.5291666667,17.6041666667,-71.4958333333,17.6375,-71.4958333333
12976,QEQ,1,17.6375,-71.5291666667,17.6708333333,-71.5291666667,17.6375,-71.4958333333,17.6708333333,-71.4958333333
12977,QEQ,1,17.6708333333,-71.5291666667,17.7041666667,-71.5291666667,17.6708333333,-71.4958333333,17.7041666667,-71.4958333333
12978,QEQ,1,17.7041666667,-71.5291666667,17.7375,-71.5291666667,17.7041666667,-71.4958333333,17.7375,-71.4958333333
12979,QEQ,1,17.7375,-71.5291666667,17.7708333333,-71.5291666667,17.7375,-71.4958333333,17.7708333333,-71.4958333333
12980,QEQ,1,17.7708333333,-71.5291666667,17.8041666667,-71.5291666667,17.7708333333,-71.4958333333,17.8041666667,-71.4958333333
12981,QEQ,1,17.8041666667,-71.5291666667,17.8375,-71.5291666667,17.8041666667,-71.4958333333,17.8375,-71.4958333333
12982,QEQ,1,17.8375,-71.5291666667,17.8708333333,-71.5291666667,17.8375,-71.4958333333,17.8708333333,-71.4958333333
12983,QEQ,1,17.8708333333,-71.5291666667,17.9041666667,-71.5291666667,17.8708333333,-71.4958333333,17.9041666667,-71.4958333333
12984,QEQ,1,17.9041666667,-71.5291666667,17.9375,-71.5291666667,17.9041666667,-71.4958333333,17.9375,-71.4958333333
12985,QEQ,1,17.9375,-71.5291666667,17.9708333333,-71.5291666667,17.9375,-71.4958333333,17.9708333333,-71.4958333333
12986,QEQ,1,17.9708333333,-71.5291666667,18.0041666667,-71.5291666667,17.9708333333,-71.4958333333,18.0041666667,-71.4958333333
12987,QEQ,1,18.0041666667,-71.5291666667,18.0375,-71.5291666667,18.0041666667,-71.4958333333,18.0375,-71.4958333333
12988,QEQ,1,18.0375,-71.5291666667,18.0708333333,-71.5291666667,18.0375,-71.4958333333,18.0708333333,-71.4958333333
12989,QEQ,1,18.0708333333,-71.5291666667,18.1041666667,-71.5291666667,18.0708333333,-71.4958333333,18.1041666667,-71.4958333333
12990,QEQ,1,18.1041666667,-71.5291666667,18.1375,-71.5291666667,18.1041666667,-71.4958333333,18.1375,-71.4958333333
12991,QEQ,1,18.1375,-71.5291666667,18.1708333333,-71.5291666667,18.1375,-71.4958333333,18.1708333333,-71.4958333333
12992,QEQ,1,18.1708333333,-71.5291666667,18.2041666667,-71.5291666667,18.1708333333,-71.4958333333,18.2041666667,-71.4958333333
12993,QEQ,1,18.2041666667,-71.5291666667,18.2375,-71.5291666667,18.2041666667,-71.4958333333,18.2375,-71.4958333333
12994,QEQ,1,18.2375,-71.5291666667,18.2708333333,-71.5291666667,18.2375,-71.4958333333,18.2708333333,-71.4958333333
12995,QEQ,1,18.2708333333,-71.5291666667,18.3041666667,-71.5291666667,18.2708333333,-71.4958333333,18.3041666667,-71.4958333333
12996,QEQ,1,18.3041666667,-71.5291666667,18.3375,-71.5291666667,18.3041666667,-71.4958333333,18.3375,-71.4958333333
12997,QEQ,1,18.3375,-71.5291666667,18.3708333333,-71.5291666667,18.3375,-71.4958333333,18.3708333333,-71.4958333333
12998,QEQ,1,18.3708333333,-71.5291666667,18.4041666667,-71.5291666667,18.3708333333,-71.4958333333,18.4041666667,-71.4958333333
12999,QEQ,1,18.4041666667,-71.5291666667,18.4375,-71.5291666667,18.4041666667,-71.4958333333,18.4375,-71.4958333333
13000,QEQ,1,18.4375,-71.5291666667,18.4708333333,-71.5291666667,18.4375,-71.4958333333,18.4708333333,-71.4958333333
13001,QEQ,1,18.4708333333,-71.5291666667,18.5041666667,-71.5291666667,18.4708333333,-71.4958333333,18.5041666667,-71.4958333333
13002,QEQ,1,18.5041666667,-71.5291666667,18.5375,-71.5291666667,18.5041666667,-71.4958333333,18.5375,-71.4958333333
13003,QEQ,1,18.5375,-71.5291666667,18.5708333333,-71.5291666667,18.5375,-71.4958333333,18.5708333333,-71.4958333333
13004,QEQ,1,18.5708333333,-71.5291666667,18.6041666667,-71.5291666667,18.5708333333,-71.4958333333,18.6041666667,-71.4958333333
13005,QEQ,1,18.6041666667,-71.5291666667,18.6375,-71.5291666667,18.6041666667,-71.4958333333,18.6375,-71.4958333333
13006,QEQ,1,18.6375,-71.5291666667,18.6708333333,-71.5291666667,18.6375,-71.4958333333,18.6708333333,-71.4958333333
13007,QEQ,1,18.6708333333,-71.5291666667,18.7041666667,-71.5291666667,18.6708333333,-71.4958333333,18.7041666667,-71.4958333333
13008,QEQ,1,18.7041666667,-71.5291666667,18.7375,-71.5291666667,18.7041666667,-71.4958333333,18.7375,-71.4958333333
13009,QEQ,1,18.7375,-71.5291666667,18.7708333333,-71.5291666667,18.7375,-71.4958333333,18.7708333333,-71.4958333333
13010,QEQ,1,18.7708333333,-71.5291666667,18.8041666667,-71.5291666667,18.7708333333,-71.4958333333,18.8041666667,-71.4958333333
13011,QEQ,1,18.8041666667,-71.5291666667,18.8375,-71.5291666667,18.8041666667,-71.4958333333,18.8375,-71.4958333333
13012,QEQ,1,18.8375,-71.5291666667,18.8708333333,-71.5291666667,18.8375,-71.4958333333,18.8708333333,-71.4958333333
13013,QEQ,1,18.8708333333,-71.5291666667,18.9041666667,-71.5291666667,18.8708333333,-71.4958333333,18.9041666667,-71.4958333333
13014,QEQ,1,18.9041666667,-71.5291666667,18.9375,-71.5291666667,18.9041666667,-71.4958333333,18.9375,-71.4958333333
13015,QEQ,1,18.9375,-71.5291666667,18.9708333333,-71.5291666667,18.9375,-71.4958333333,18.9708333333,-71.4958333333
13016,QEQ,1,18.9708333333,-71.5291666667,19.0041666667,-71.5291666667,18.9708333333,-71.4958333333,19.0041666667,-71.4958333333
13017,QEQ,1,19.0041666667,-71.5291666667,19.0375,-71.5291666667,19.0041666667,-71.4958333333,19.0375,-71.4958333333
13018,QEQ,1,19.0375,-71.5291666667,19.0708333333,-71.5291666667,19.0375,-71.4958333333,19.0708333333,-71.4958333333
13019,QEQ,1,19.0708333333,-71.5291666667,19.1041666667,-71.5291666667,19.0708333333,-71.4958333333,19.1041666667,-71.4958333333
13020,QEQ,1,19.1041666667,-71.5291666667,19.1375,-71.5291666667,19.1041666667,-71.4958333333,19.1375,-71.4958333333
13021,QEQ,1,19.1375,-71.5291666667,19.1708333333,-71.5291666667,19.1375,-71.4958333333,19.1708333333,-71.4958333333
13022,QEQ,1,19.1708333333,-71.5291666667,19.2041666667,-71.5291666667,19.1708333333,-71.4958333333,19.2041666667,-71.4958333333
13023,QEQ,1,19.2041666667,-71.5291666667,19.2375,-71.5291666667,19.2041666667,-71.4958333333,19.2375,-71.4958333333
13024,QEQ,1,19.2375,-71.5291666667,19.2708333333,-71.5291666667,19.2375,-71.4958333333,19.2708333333,-71.4958333333
13025,QEQ,1,19.2708333333,-71.5291666667,19.3041666667,-71.5291666667,19.2708333333,-71.4958333333,19.3041666667,-71.4958333333
13026,QEQ,1,19.3041666667,-71.5291666667,19.3375,-71.5291666667,19.3041666667,-71.4958333333,19.3375,-71.4958333333
13027,QEQ,1,19.3375,-71.5291666667,19.3708333333,-71.5291666667,19.3375,-71.4958333333,19.3708333333,-71.4958333333
13028,QEQ,1,19.3708333333,-71.5291666667,19.4041666667,-71.5291666667,19.3708333333,-71.4958333333,19.4041666667,-71.4958333333
13029,QEQ,1,19.4041666667,-71.5291666667,19.4375,-71.5291666667,19.4041666667,-71.4958333333,19.4375,-71.4958333333
13030,QEQ,1,19.4375,-71.5291666667,19.4708333333,-71.5291666667,19.4375,-71.4958333333,19.4708333333,-71.4958333333
13031,QEQ,1,19.4708333333,-71.5291666667,19.5041666667,-71.5291666667,19.4708333333,-71.4958333333,19.5041666667,-71.4958333333
13032,QEQ,1,19.5041666667,-71.5291666667,19.5375,-71.5291666667,19.5041666667,-71.4958333333,19.5375,-71.4958333333
13033,QEQ,1,19.5375,-71.5291666667,19.5708333333,-71.5291666667,19.5375,-71.4958333333,19.5708333333,-71.4958333333
